1.630854034423828125e+01,4.882851791381835938e+01,5.633514785766601562e+01,8.711457061767578125e+01,7.413015747070312500e+01,8.476873397827148438e+00,9.766415405273437500e+01,6.767884826660156250e+01,6.335546016693115234e+00,9.120593261718750000e+01,7.919779205322265625e+01,1.168636417388916016e+01,1.069689846038818359e+01,1.343379306793212891e+01,7.240483760833740234e+00,4.000000000000000000e+00
1.596828842163085938e+01,4.114994049072265625e+01,7.238088226318359375e+01,9.425681304931640625e+01,7.467665863037109375e+01,2.802496147155761719e+01,1.115360336303710938e+02,6.281000137329101562e+01,1.859033393859863281e+01,1.133523559570312500e+02,6.394416046142578125e+01,1.826003837585449219e+01,2.230514144897460938e+01,1.474128150939941406e+01,1.026968669891357422e+01,4.000000000000000000e+00
1.289790916442871094e+01,4.297523880004882812e+01,6.476581573486328125e+01,1.071434173583984375e+02,5.796288299560546875e+01,4.317176818847656250e+00,1.198483200073242188e+02,4.419493484497070312e+01,4.356881141662597656e+00,1.089348602294921875e+02,6.044842147827148438e+01,1.002690982818603516e+01,1.035849285125732422e+01,1.807207107543945312e+01,1.002795791625976562e+01,4.000000000000000000e+00
1.673655700683593750e+01,3.942390823364257812e+01,7.296766662597656250e+01,9.659339904785156250e+01,7.288269042968750000e+01,1.344993591308593750e+01,1.100655822753906250e+02,6.131400299072265625e+01,5.843311309814453125e+00,1.059453811645507812e+02,6.830931854248046875e+01,1.051354503631591797e+01,1.045029640197753906e+01,1.594387817382812500e+01,7.783979415893554688e+00,4.000000000000000000e+00
1.231263351440429688e+01,4.131023788452148438e+01,7.077947235107421875e+01,1.121575241088867188e+02,5.962688446044921875e+01,1.947628974914550781e+01,1.281642608642578125e+02,4.366182708740234375e+01,7.570165634155273438e+00,1.221263580322265625e+02,5.215968322753906250e+01,9.649153709411621094e+00,9.789627075195312500e+00,1.997183418273925781e+01,6.169708728790283203e+00,4.000000000000000000e+00
1.433186817169189453e+01,3.943967819213867188e+01,7.723329925537109375e+01,1.035794372558593750e+02,6.862086486816406250e+01,2.383229637145996094e+01,1.240156784057617188e+02,4.955767059326171875e+01,1.123822689056396484e+01,1.191896362304687500e+02,5.803368377685546875e+01,1.174271869659423828e+01,1.539504623413085938e+01,2.050824928283691406e+01,9.358369827270507812e+00,4.000000000000000000e+00
1.998221397399902344e+01,3.105153083801269531e+01,6.495127105712890625e+01,3.318962478637695312e+01,1.294239959716796875e+02,8.511721611022949219e+00,4.938283157348632812e+01,1.162128143310546875e+02,1.098080825805664062e+01,5.244876098632812500e+01,1.178169174194335938e+02,1.518831062316894531e+01,1.104354381561279297e+01,1.242669296264648438e+01,1.135384654998779297e+01,4.000000000000000000e+00
1.784760475158691406e+01,2.748192024230957031e+01,7.014035034179687500e+01,6.546647644042968750e+01,9.971833801269531250e+01,2.546389579772949219e+01,7.730763244628906250e+01,9.368592834472656250e+01,1.381876659393310547e+01,8.727530670166015625e+01,8.705848693847656250e+01,1.742769432067871094e+01,1.707356262207031250e+01,1.187162780761718750e+01,9.485156059265136719e+00,4.000000000000000000e+00
1.625845718383789062e+01,3.184941291809082031e+01,7.940251159667968750e+01,7.912187957763671875e+01,8.818052673339843750e+01,1.071578884124755859e+01,9.300811767578125000e+01,7.679929351806640625e+01,5.703205585479736328e+00,8.888288116455078125e+01,8.400090789794921875e+01,1.097610950469970703e+01,1.114897632598876953e+01,1.601084518432617188e+01,1.087703132629394531e+01,4.000000000000000000e+00
1.778960037231445312e+01,3.076893997192382812e+01,8.127158355712890625e+01,6.930924224853515625e+01,9.971887969970703125e+01,1.413594722747802734e+01,8.214676666259765625e+01,8.891770172119140625e+01,1.002957248687744141e+01,8.286968994140625000e+01,9.033560943603515625e+01,1.411240959167480469e+01,1.623847579956054688e+01,1.297869491577148438e+01,9.824333190917968750e+00,4.000000000000000000e+00
