2.522230720520019531e+01,1.100061988830566406e+01,3.742928028106689453e+00,8.670225143432617188e+00,4.134622573852539062e+00,4.783289909362792969e+00,6.389548778533935547e+00,4.631003379821777344e+00,2.956310749053955078e+00,1.121782016754150391e+01,2.886005401611328125e+00,4.354547977447509766e+00,9.909529685974121094e+00,5.008486747741699219e+00,4.926714420318603516e+00,0.000000000000000000e+00
2.090683364868164062e+01,8.243979215621948242e-01,1.436915016174316406e+01,1.135307788848876953e+01,2.784131765365600586e+00,4.702969551086425781e+00,7.143173217773437500e+00,3.271797180175781250e+00,3.345918893814086914e+00,6.667397499084472656e+00,1.085804343223571777e+00,4.810110092163085938e+00,9.887430191040039062e+00,5.010407924652099609e+00,6.512224197387695312e+00,0.000000000000000000e+00
2.268040084838867188e+01,2.813439607620239258e+00,9.873238563537597656e+00,7.597259521484375000e+00,5.363807678222656250e+00,5.198232650756835938e+00,6.055083274841308594e+00,3.623205423355102539e+00,3.595467329025268555e+00,1.155345630645751953e+01,1.747582077980041504e+00,3.293396234512329102e+00,1.927939987182617188e+01,6.603008747100830078e+00,2.855114936828613281e+00,0.000000000000000000e+00
3.237450408935546875e+01,1.499724197387695312e+01,5.623696804046630859e+00,8.329621315002441406e+00,3.990586280822753906e+00,4.901894569396972656e+00,5.785590171813964844e+00,4.962041854858398438e+00,3.325743913650512695e+00,1.164232349395751953e+01,1.983416557312011719e+00,2.882358789443969727e+00,2.065109825134277344e+01,3.570670604705810547e+00,2.506524085998535156e+00,0.000000000000000000e+00
2.688437652587890625e+01,1.665114402770996094e+01,2.958116769790649414e+00,1.333452224731445312e+01,7.508099555969238281e+00,7.314582824707031250e+00,1.007243347167968750e+01,7.105387210845947266e+00,5.851897716522216797e+00,1.424841976165771484e+01,3.484345674514770508e+00,5.476861476898193359e+00,2.239838409423828125e+01,5.610539436340332031e+00,4.746807098388671875e+00,0.000000000000000000e+00
3.012934684753417969e+01,1.728508758544921875e+01,2.290744543075561523e+00,1.022429656982421875e+01,5.988736152648925781e+00,3.188037157058715820e+00,6.880149841308593750e+00,6.929440498352050781e+00,2.160166978836059570e+00,1.153809452056884766e+01,3.084193706512451172e+00,2.178761720657348633e+00,1.652121543884277344e+01,4.070850372314453125e+00,2.516244649887084961e+00,0.000000000000000000e+00
2.869950675964355469e+01,1.626829338073730469e+01,2.733661651611328125e+00,1.084986877441406250e+01,4.852594852447509766e+00,4.077106952667236328e+00,9.165735244750976562e+00,5.622097492218017578e+00,2.727800607681274414e+00,1.096872043609619141e+01,2.392260789871215820e+00,3.718796730041503906e+00,5.648204326629638672e+00,3.712425947189331055e+00,4.793874740600585938e+00,0.000000000000000000e+00
2.318796157836914062e+01,8.026735305786132812e+00,4.466595172882080078e+00,1.131622600555419922e+01,4.440583705902099609e+00,5.296030044555664062e+00,8.509490966796875000e+00,3.636490583419799805e+00,3.086119651794433594e+00,5.900829792022705078e+00,2.000271797180175781e+00,4.148725509643554688e+00,1.367386054992675781e+01,6.734675884246826172e+00,2.746333837509155273e+00,0.000000000000000000e+00
2.359089660644531250e+01,5.754426002502441406e+00,8.558538436889648438e+00,6.758816242218017578e+00,4.543537616729736328e+00,5.400464057922363281e+00,7.448276519775390625e+00,3.170043945312500000e+00,3.662878274917602539e+00,1.206697463989257812e+01,1.817311048507690430e+00,3.354132652282714844e+00,2.035484504699707031e+01,6.196006774902343750e+00,2.983653068542480469e+00,0.000000000000000000e+00
2.138782310485839844e+01,3.506983041763305664e+00,1.006292533874511719e+01,9.339100837707519531e+00,3.916039466857910156e+00,5.247314453125000000e+00,7.125461578369140625e+00,3.536260366439819336e+00,4.192274093627929688e+00,7.644809246063232422e+00,1.561050891876220703e+00,4.687714099884033203e+00,7.452620029449462891e+00,7.029889583587646484e+00,4.414496421813964844e+00,0.000000000000000000e+00
