2.749584197998046875e+01,7.640850067138671875e+00,2.260555267333984375e+01,1.068935489654541016e+01,2.505914926528930664e+00,2.488567829132080078e+00,7.249196624755859375e+01,8.985893249511718750e+01,1.347704601287841797e+01,9.366561889648437500e+01,8.227909088134765625e+01,1.998991584777832031e+01,7.633937835693359375e+01,1.030404052734375000e+02,1.891641998291015625e+01,5.000000000000000000e+00
2.755473327636718750e+01,9.715054512023925781e+00,2.377353096008300781e+01,6.857451915740966797e+00,2.152989149093627930e+00,3.500738859176635742e+00,9.362225341796875000e+01,6.857531738281250000e+01,1.320280742645263672e+01,1.140222015380859375e+02,6.221839141845703125e+01,1.919293975830078125e+01,1.068265686035156250e+02,7.116363525390625000e+01,1.897771453857421875e+01,5.000000000000000000e+00
2.763189125061035156e+01,6.318995475769042969e+00,2.112014770507812500e+01,1.027078342437744141e+01,2.836545705795288086e+00,2.261772632598876953e+00,8.281227111816406250e+01,7.983291625976562500e+01,1.274048614501953125e+01,1.087226181030273438e+02,6.707552337646484375e+01,2.283855819702148438e+01,9.930052185058593750e+01,7.463885498046875000e+01,2.460872840881347656e+01,5.000000000000000000e+00
1.794696807861328125e+01,2.268197631835937500e+01,1.856271171569824219e+01,1.366042423248291016e+01,4.791433334350585938e+00,2.987411737442016602e+00,1.053662643432617188e+02,5.440800094604492188e+01,1.302099990844726562e+01,1.290123748779296875e+02,4.335496520996093750e+01,2.106647109985351562e+01,1.334351654052734375e+02,3.637878799438476562e+01,2.209305572509765625e+01,5.000000000000000000e+00
2.575188064575195312e+01,4.216584205627441406e+00,1.920966911315917969e+01,9.419129371643066406e+00,4.148889064788818359e+00,2.698778629302978516e+00,1.057287063598632812e+02,5.597609710693359375e+01,1.279334354400634766e+01,1.283700714111328125e+02,4.736507034301757812e+01,1.927958679199218750e+01,1.321189727783203125e+02,3.917289733886718750e+01,2.334799194335937500e+01,5.000000000000000000e+00
2.390746688842773438e+01,5.870027542114257812e+00,1.949511909484863281e+01,1.201750469207763672e+01,3.674839735031127930e+00,3.120607376098632812e+00,1.128963623046875000e+02,4.786354064941406250e+01,1.164689731597900391e+01,1.351769714355468750e+02,3.924582290649414062e+01,1.982103347778320312e+01,1.371499633789062500e+02,3.375862121582031250e+01,2.478531837463378906e+01,5.000000000000000000e+00
2.730039978027343750e+01,4.433775901794433594e+00,2.022382164001464844e+01,1.374391365051269531e+01,4.009829521179199219e+00,6.363523483276367188e+00,1.017514953613281250e+02,6.131749725341796875e+01,1.332082462310791016e+01,1.238397598266601562e+02,5.304599380493164062e+01,2.223395347595214844e+01,1.211038055419921875e+02,5.557534408569335938e+01,2.251116943359375000e+01,5.000000000000000000e+00
2.780518150329589844e+01,4.675180912017822266e+00,2.838136672973632812e+01,8.981639862060546875e+00,3.617364168167114258e+00,4.403188705444335938e+00,8.463851928710937500e+01,7.784931182861328125e+01,1.482958030700683594e+01,1.190853042602539062e+02,5.717099761962890625e+01,2.233039283752441406e+01,1.248689270019531250e+02,5.108955764770507812e+01,2.464664840698242188e+01,5.000000000000000000e+00
2.448706245422363281e+01,8.583004951477050781e+00,2.421652793884277344e+01,1.138461780548095703e+01,2.864318132400512695e+00,2.876019239425659180e+00,7.833208465576171875e+01,8.235270690917968750e+01,1.314842033386230469e+01,1.095791931152343750e+02,6.502384185791015625e+01,2.022203063964843750e+01,1.112006683349609375e+02,6.283747482299804688e+01,2.214068412780761719e+01,5.000000000000000000e+00
2.500540542602539062e+01,3.963807344436645508e+00,1.360439682006835938e+01,1.850145339965820312e+01,5.000807762145996094e+00,5.865296840667724609e+00,4.037760925292968750e+01,1.357825317382812500e+02,3.328479766845703125e+01,3.572418594360351562e+01,1.500971069335937500e+02,3.640380859375000000e+01,1.729728889465332031e+01,1.696086425781250000e+02,1.604560852050781250e+01,5.000000000000000000e+00
1.940988540649414062e+01,6.168575286865234375e+00,1.306921291351318359e+01,1.380127143859863281e+01,2.775435686111450195e+00,3.666197061538696289e+00,2.526068687438964844e+01,1.475971679687500000e+02,9.867088317871093750e+00,2.010928153991699219e+01,1.633849182128906250e+02,1.252630615234375000e+01,1.571640682220458984e+01,1.612615966796875000e+02,1.053568267822265625e+01,5.000000000000000000e+00
2.804698944091796875e+01,4.658109247684478760e-01,1.531641006469726562e+01,1.728302001953125000e+01,7.115957736968994141e+00,5.810266971588134766e+00,4.434840774536132812e+01,1.333767089843750000e+02,5.427737045288085938e+01,3.947007751464843750e+01,1.478569946289062500e+02,5.183627319335937500e+01,2.650754737854003906e+01,1.584947357177734375e+02,2.410337638854980469e+01,5.000000000000000000e+00
2.833852767944335938e+01,1.352832913398742676e+00,1.412455940246582031e+01,1.416051006317138672e+01,2.592520713806152344e+00,2.511110305786132812e+00,1.118910446166992188e+02,5.206344985961914062e+01,1.175567626953125000e+01,1.256162490844726562e+02,5.199425125122070312e+01,3.092487335205078125e+01,1.203199996948242188e+02,5.416150283813476562e+01,2.776717567443847656e+01,5.000000000000000000e+00
2.054962348937988281e+01,7.705691337585449219e+00,9.884244918823242188e+00,1.887233734130859375e+01,6.310443401336669922e+00,5.325422286987304688e+00,1.379435577392578125e+02,3.243924331665039062e+01,4.857942199707031250e+01,1.387130279541015625e+02,4.535521316528320312e+01,8.004540252685546875e+01,1.269533157348632812e+02,5.012768554687500000e+01,5.742883682250976562e+01,5.000000000000000000e+00
2.238854026794433594e+01,1.543656730651855469e+01,1.399451065063476562e+01,1.018618583679199219e+01,4.197900772094726562e+00,3.316855669021606445e+00,1.366151428222656250e+02,2.741024398803710938e+01,2.320828819274902344e+01,1.396848449707031250e+02,3.818616867065429688e+01,6.336518096923828125e+01,1.304586029052734375e+02,4.182642745971679688e+01,4.748000335693359375e+01,5.000000000000000000e+00
3.264062500000000000e+01,2.192053222656250000e+01,1.576706695556640625e+01,1.264361381530761719e+01,5.967714309692382812e+00,2.854894399642944336e+00,1.357406311035156250e+02,2.682938957214355469e+01,1.175178146362304688e+01,1.425616302490234375e+02,3.741232681274414062e+01,4.437247085571289062e+01,1.361776123046875000e+02,3.204528045654296875e+01,4.443878936767578125e+01,5.000000000000000000e+00
3.278199005126953125e+01,1.550251770019531250e+01,1.224940490722656250e+01,1.489244270324707031e+01,6.109101295471191406e+00,3.325973033905029297e+00,1.342207794189453125e+02,2.660609817504882812e+01,1.231471252441406250e+01,1.397812347412109375e+02,3.809014511108398438e+01,3.801013565063476562e+01,1.321708374023437500e+02,3.620307922363281250e+01,3.770115280151367188e+01,5.000000000000000000e+00
2.353406524658203125e+01,1.695507764816284180e+00,1.060805416107177734e+01,1.494630527496337891e+01,5.492462158203125000e+00,2.849519014358520508e+00,1.297941741943359375e+02,3.172233200073242188e+01,1.230708312988281250e+01,1.354358825683593750e+02,4.221650314331054688e+01,4.295621490478515625e+01,1.266980895996093750e+02,4.278414154052734375e+01,3.711043930053710938e+01,5.000000000000000000e+00
1.784067535400390625e+01,7.449437618255615234e+00,1.365396785736083984e+01,1.493209362030029297e+01,4.662617206573486328e+00,3.322517633438110352e+00,1.281081542968750000e+02,3.426050186157226562e+01,1.117828655242919922e+01,1.324346466064453125e+02,4.386977386474609375e+01,3.350751113891601562e+01,1.261469802856445312e+02,4.671617507934570312e+01,2.916357612609863281e+01,5.000000000000000000e+00
2.009937095642089844e+01,3.544500350952148438e+00,1.083521080017089844e+01,1.229947185516357422e+01,5.302505016326904297e+00,1.866233348846435547e+00,1.280181884765625000e+02,3.325756835937500000e+01,1.075246047973632812e+01,1.371960449218750000e+02,3.963618850708007812e+01,4.033872222900390625e+01,1.342400054931640625e+02,3.334421539306640625e+01,4.225604248046875000e+01,5.000000000000000000e+00
2.004036712646484375e+01,7.371591567993164062e+00,1.498577213287353516e+01,1.325213527679443359e+01,5.206651687622070312e+00,2.070547580718994141e+00,1.245237731933593750e+02,3.761356735229492188e+01,1.288776683807373047e+01,1.346847839355468750e+02,4.288614273071289062e+01,4.436046600341796875e+01,1.335849304199218750e+02,3.697216796875000000e+01,4.437832641601562500e+01,5.000000000000000000e+00
1.763147544860839844e+01,2.483369255065917969e+01,2.275484466552734375e+01,7.474703788757324219e+00,5.865808963775634766e+00,2.641597509384155273e+00,1.286345214843750000e+02,3.229513168334960938e+01,1.431110191345214844e+01,1.408390655517578125e+02,3.418397903442382812e+01,7.335374450683593750e+01,1.418489685058593750e+02,2.699643135070800781e+01,5.852538299560546875e+01,5.000000000000000000e+00
1.729326629638671875e+01,1.467329597473144531e+01,2.125129318237304688e+01,9.947194099426269531e+00,5.411625385284423828e+00,2.708499670028686523e+00,1.192282028198242188e+02,4.426178741455078125e+01,1.524847126007080078e+01,1.346807861328125000e+02,4.187152862548828125e+01,4.401356124877929688e+01,1.384513397216796875e+02,3.312248611450195312e+01,5.182215881347656250e+01,5.000000000000000000e+00
3.233626556396484375e+01,1.156040287017822266e+01,1.411007118225097656e+01,1.228169918060302734e+01,5.600670814514160156e+00,2.532003641128540039e+00,1.189827423095703125e+02,4.430260467529296875e+01,1.191099929809570312e+01,1.372660675048828125e+02,4.072760772705078125e+01,2.437758445739746094e+01,1.389804840087890625e+02,3.278450393676757812e+01,3.055876731872558594e+01,5.000000000000000000e+00
3.089529609680175781e+01,1.009798812866210938e+01,1.432215213775634766e+01,1.263552188873291016e+01,5.579273700714111328e+00,2.641579627990722656e+00,1.186656570434570312e+02,4.434624481201171875e+01,1.192247772216796875e+01,1.352035522460937500e+02,4.296517562866210938e+01,2.507207298278808594e+01,1.362555694580078125e+02,3.632704544067382812e+01,3.164393043518066406e+01,5.000000000000000000e+00
2.498004531860351562e+01,3.146264076232910156e+00,1.969272041320800781e+01,9.344004631042480469e+00,4.426248550415039062e+00,3.343106508255004883e+00,1.208375778198242188e+02,3.969653320312500000e+01,1.122417545318603516e+01,1.351690673828125000e+02,4.085635757446289062e+01,2.979850196838378906e+01,1.360899810791015625e+02,3.534574127197265625e+01,3.688586425781250000e+01,5.000000000000000000e+00
2.488926696777343750e+01,6.591057777404785156e+00,2.281097888946533203e+00,9.000154495239257812e+00,4.060054779052734375e+00,3.673452377319335938e+00,1.189733657836914062e+02,4.176764297485351562e+01,1.121303081512451172e+01,1.350745544433593750e+02,4.145477676391601562e+01,2.698230552673339844e+01,1.377440643310546875e+02,3.427127838134765625e+01,3.534420394897460938e+01,5.000000000000000000e+00
1.757976150512695312e+01,1.477459621429443359e+01,2.490550422668457031e+01,1.386553096771240234e+01,4.984764575958251953e+00,3.595397710800170898e+00,1.063180236816406250e+02,5.751233673095703125e+01,1.580717277526855469e+01,1.286773834228515625e+02,4.887934112548828125e+01,3.817052078247070312e+01,1.363616485595703125e+02,3.976206588745117188e+01,4.448191070556640625e+01,5.000000000000000000e+00
1.832006454467773438e+01,1.410994529724121094e+01,2.260598373413085938e+01,1.073475170135498047e+01,4.612967491149902344e+00,4.515999317169189453e+00,1.147334136962890625e+02,4.990302658081054688e+01,1.491403865814208984e+01,1.320248718261718750e+02,4.505235671997070312e+01,3.658496093750000000e+01,1.377368011474609375e+02,3.774886703491210938e+01,4.047862243652343750e+01,5.000000000000000000e+00
1.815967750549316406e+01,8.794384956359863281e+00,2.201253318786621094e+01,1.733666038513183594e+01,4.537940502166748047e+00,5.867787361145019531e+00,1.110528182983398438e+02,5.341289901733398438e+01,1.586404418945312500e+01,1.311766662597656250e+02,4.543278121948242188e+01,3.664037322998046875e+01,1.389408721923828125e+02,3.503555297851562500e+01,4.006430053710937500e+01,5.000000000000000000e+00
2.141714477539062500e+01,8.112154006958007812e+00,2.021342658996582031e+01,6.988853454589843750e+00,5.185613632202148438e+00,3.757555961608886719e+00,1.110123519897460938e+02,5.165423965454101562e+01,1.469273185729980469e+01,1.294867248535156250e+02,4.675518417358398438e+01,3.264988708496093750e+01,1.353383941650390625e+02,3.850824737548828125e+01,4.060885238647460938e+01,5.000000000000000000e+00
2.076107597351074219e+01,9.730763435363769531e+00,2.526177787780761719e+01,1.997402000427246094e+01,5.165436267852783203e+00,3.103136539459228516e+00,1.106596679687500000e+02,5.082890701293945312e+01,1.288555812835693359e+01,1.301390838623046875e+02,4.617386245727539062e+01,2.547865295410156250e+01,1.362954254150390625e+02,3.891710281372070312e+01,3.095877838134765625e+01,5.000000000000000000e+00
2.151765823364257812e+01,7.143441677093505859e+00,2.647273254394531250e+01,6.936170578002929688e+00,4.533815860748291016e+00,3.358539819717407227e+00,1.133372268676757812e+02,4.767724609375000000e+01,1.224554824829101562e+01,1.335428924560546875e+02,4.157279968261718750e+01,2.830067253112792969e+01,1.370004425048828125e+02,3.607403945922851562e+01,4.170930099487304688e+01,5.000000000000000000e+00
2.196020126342773438e+01,6.059849262237548828e+00,1.765152740478515625e+01,7.742268085479736328e+00,5.240808010101318359e+00,3.127697944641113281e+00,1.111899108886718750e+02,5.356326293945312500e+01,1.767500114440917969e+01,1.285465850830078125e+02,4.910077285766601562e+01,4.104662322998046875e+01,1.325509033203125000e+02,4.169206237792968750e+01,4.547270965576171875e+01,5.000000000000000000e+00
